ride_date,num_rides,avg_duration_min,day,day_of_week,month,obs_date,temp_f,max_temp_f,min_temp_f,wind_speed_knots,precip_in
2014-08-22,30406,13.575098116599792,22,Friday,8,2014-08-22,71.2,81.0,64.0,7.6,1.2
2014-08-04,33822,13.985576942029848,4,Monday,8,2014-08-04,75.4,84.0,66.0,5.4,0.01
2014-04-09,26931,12.847673065735895,9,Wednesday,4,2014-04-09,51.4,64.9,43.0,13.2,0.01
2014-10-17,34132,15.25180475799836,17,Friday,10,2014-10-17,65.8,72.0,61.0,8.7,0.08
2014-12-15,19382,11.993359818388193,15,Monday,12,2014-12-15,41.6,48.9,37.0,5.9,0.0
2014-04-11,26798,13.810168047366716,11,Friday,4,2014-04-11,59.2,73.9,42.1,8.8,0.0
2014-01-08,9246,10.233461316605377,8,Wednesday,1,2014-01-08,12.9,21.9,3.9,11.4,0.0
2014-06-18,35531,13.559252014672632,18,Wednesday,6,2014-06-18,83.2,88.0,70.0,11.2,0.0
2014-04-06,20750,16.59472530120482,6,Sunday,4,2014-04-06,44.9,59.0,37.0,9.7,0.0
2014-02-16,3003,21.34679764679764,16,Sunday,2,2014-02-16,27.2,37.0,21.9,14.0,0.05
2014-04-24,28107,13.015390590718797,24,Thursday,4,2014-04-24,49.4,62.1,43.0,17.9,0.0
2014-11-29,8183,11.973750458267135,29,Saturday,11,2014-11-29,31.4,37.0,28.9,5.9,0.0
2014-04-10,27463,12.728735025306776,10,Thursday,4,2014-04-10,49.8,59.0,42.1,10.4,0.0
2014-06-07,31204,17.868468251933503,7,Saturday,6,2014-06-07,71.5,82.0,61.0,6.4,0.0
2014-05-20,35567,14.053607745007074,20,Tuesday,5,2014-05-20,65.5,77.0,53.1,8.9,0.0
2014-12-24,4285,11.67763905095294,24,Wednesday,12,2014-12-24,44.5,54.0,42.8,7.8,0.08
2014-01-14,9999,11.116034936827017,14,Tuesday,1,2014-01-14,45.8,50.0,35.1,6.6,0.02
2014-02-10,6846,14.40389765313078,10,Monday,2,2014-02-10,25.9,28.9,21.0,12.4,0.1
2014-03-07,13304,11.046503557827224,7,Friday,3,2014-03-07,29.2,36.0,16.0,10.2,0.0
2014-03-13,10979,10.652381819837874,13,Thursday,3,2014-03-13,28.8,54.0,19.0,20.9,0.35
2014-09-06,25833,15.7714905998787,6,Saturday,9,2014-09-06,80.8,91.0,73.0,8.0,0.0
2014-11-13,20652,14.003687294208792,13,Thursday,11,2014-11-13,45.7,66.0,39.9,5.3,0.0
2014-02-24,12922,12.587243976680591,24,Monday,2,2014-02-24,40.0,54.0,33.1,13.2,0.0
2014-07-12,28718,16.70461034891009,12,Saturday,7,2014-07-12,77.0,86.0,70.0,7.0,0.0
2014-09-29,33161,15.074445382628191,29,Monday,9,2014-09-29,72.7,84.0,64.9,4.1,0.0
2014-03-06,12773,10.194545786685454,6,Thursday,3,2014-03-06,24.2,37.0,16.0,10.2,0.0
2014-01-31,14653,11.705812234127254,31,Friday,1,2014-01-31,30.5,39.0,18.0,7.3,0.0
2014-11-11,29358,12.8230874037741,11,Tuesday,11,2014-11-11,54.9,64.0,42.1,5.0,0.0
2014-09-15,35045,14.662093974413848,15,Monday,9,2014-09-15,63.6,73.0,55.0,6.5,0.0
2014-03-21,20718,12.220391286160185,21,Friday,3,2014-03-21,43.7,53.1,39.0,14.1,0.0
2014-05-30,34343,14.141829970202563,30,Friday,5,2014-05-30,63.2,75.9,51.1,4.1,0.0
2014-03-05,13801,10.51899983093012,5,Wednesday,3,2014-03-05,30.6,37.0,12.9,5.1,0.0
2014-09-03,35535,13.646317714928944,3,Wednesday,9,2014-09-03,80.2,93.0,73.0,9.6,0.0
2014-07-05,22913,18.27483015464292,5,Saturday,7,2014-07-05,71.8,82.9,64.9,13.7,0.16
2014-09-12,37204,15.752581263663409,12,Friday,9,2014-09-12,70.6,84.0,63.0,9.6,0.0
2014-05-04,21277,15.436263727655842,4,Sunday,5,2014-05-04,58.7,69.1,54.0,12.2,0.03
2014-05-07,32882,13.288734464651377,7,Wednesday,5,2014-05-07,59.0,68.0,51.1,7.0,0.0
2014-04-21,27124,13.895182003637617,21,Monday,4,2014-04-21,49.9,63.0,41.0,5.4,0.0
2014-09-17,37453,13.742398027750337,17,Wednesday,9,2014-09-17,65.9,73.0,57.9,4.3,0.41
2014-01-27,13119,10.53511192418122,27,Monday,1,2014-01-27,33.7,44.1,18.0,9.4,0.0
2014-07-27,27004,16.19756579272207,27,Sunday,7,2014-07-27,77.5,88.0,71.1,8.5,0.0
2014-03-27,16666,11.413531541261651,27,Thursday,3,2014-03-27,30.1,42.1,23.0,12.7,0.0
2014-11-10,27655,12.945201591032362,10,Monday,11,2014-11-10,51.8,61.0,42.1,3.4,0.0
2014-09-19,34713,13.759263580406955,19,Friday,9,2014-09-19,62.1,75.0,55.0,10.3,0.0
2014-05-25,25637,20.052994370116096,25,Sunday,5,2014-05-25,65.5,81.0,55.9,5.4,0.02
2014-08-12,26261,12.027818818780704,12,Tuesday,8,2014-08-12,75.5,87.1,72.0,11.1,0.0
2014-02-15,2261,18.350471767654422,15,Saturday,2,2014-02-15,34.5,39.0,30.2,9.7,0.25
2014-08-03,25276,16.505556654533947,3,Sunday,8,2014-08-03,69.6,75.9,64.9,4.8,0.12
2014-12-05,15818,12.185782020482996,5,Friday,12,2014-12-05,38.4,46.0,34.0,9.3,0.0
2014-03-01,9202,11.87463232630588,1,Saturday,3,2014-03-01,26.6,37.9,10.0,5.6,0.0
2014-11-21,17806,10.8112331049459,21,Friday,11,2014-11-21,33.1,46.0,28.0,15.8,0.0
2014-07-21,35670,13.67811512942716,21,Monday,7,2014-07-21,74.0,84.0,66.9,4.4,0.0
2014-02-11,8343,16.451386391785526,11,Tuesday,2,2014-02-11,22.6,28.9,18.0,11.3,0.0
2014-05-02,32377,14.010143002748864,2,Friday,5,2014-05-02,62.8,77.0,48.9,7.6,0.01
2014-08-21,33804,13.843160572713288,21,Thursday,8,2014-08-21,75.0,84.0,69.1,6.3,0.07
2014-09-22,33239,13.489832726616322,22,Monday,9,2014-09-22,68.8,77.0,61.0,11.1,0.0
2014-03-04,10398,10.333017567480926,4,Tuesday,3,2014-03-04,20.3,32.0,12.9,6.4,0.0
2014-01-30,12158,11.191953172122608,30,Thursday,1,2014-01-30,21.6,28.9,14.0,7.5,0.0
2014-11-25,25580,14.14487816002085,25,Tuesday,11,2014-11-25,60.1,66.9,48.9,9.7,0.0
2014-12-06,4047,13.02293468412816,6,Saturday,12,2014-12-06,44.9,48.9,34.0,4.1,0.7
2014-05-16,17784,11.656169403208876,16,Friday,5,2014-05-16,67.2,75.0,54.0,15.9,0.03
2014-05-22,24535,12.212325249643364,22,Thursday,5,2014-05-22,62.9,75.0,57.9,6.2,0.27
2014-10-03,34944,15.281557158119664,3,Friday,10,2014-10-03,62.4,69.1,57.0,6.8,0.0
2014-06-10,33435,13.348906335676189,10,Tuesday,6,2014-06-10,66.9,75.2,63.0,6.5,0.79
2014-05-24,16798,15.95724391792674,24,Saturday,5,2014-05-24,60.2,68.0,57.0,6.2,1.09
2014-06-13,18308,12.684859988347531,13,Friday,6,2014-06-13,65.7,75.9,59.0,8.4,0.14
2014-11-14,21082,12.606940359864655,14,Friday,11,2014-11-14,39.3,48.0,36.0,12.4,0.2
2014-02-03,2600,13.292378205128207,3,Monday,2,2014-02-03,35.6,55.0,30.0,8.2,0.27
2014-11-24,23031,12.72771409549448,24,Monday,11,2014-11-24,57.5,64.0,44.1,10.6,0.61
2014-11-06,12283,12.065164590626612,6,Thursday,11,2014-11-06,52.7,64.0,48.0,5.3,0.13
2014-06-11,30548,13.418144122910393,11,Wednesday,6,2014-06-11,65.6,75.0,61.0,9.5,0.04
2014-04-16,20082,11.889953689871527,16,Wednesday,4,2014-04-16,38.9,46.9,32.0,14.1,0.82
2014-11-02,14100,16.124030732860522,2,Sunday,11,2014-11-02,44.6,48.0,42.1,19.4,0.17
2014-07-28,33189,13.454911265780828,28,Monday,7,2014-07-28,78.2,88.0,70.0,9.4,0.26
2014-03-08,16350,15.866276248725796,8,Saturday,3,2014-03-08,41.6,55.9,26.1,7.3,0.0
2014-06-02,34519,14.685100476066316,2,Monday,6,2014-06-02,69.7,79.0,57.0,9.3,0.0
2014-03-26,14500,10.198148275862073,26,Wednesday,3,2014-03-26,33.4,37.9,26.1,16.8,0.0
2014-05-05,30288,14.3967941098785,5,Monday,5,2014-05-05,57.5,66.9,50.0,15.6,0.0
2014-04-19,24369,18.437031337628415,19,Saturday,4,2014-04-19,50.6,64.9,35.1,6.8,0.0
2014-03-11,24356,12.948284474735862,11,Tuesday,3,2014-03-11,52.3,64.9,37.0,7.0,0.0
2014-05-21,34420,13.388106236684102,21,Wednesday,5,2014-05-21,69.7,77.0,57.0,6.7,0.0
2014-06-21,30288,17.23016596231731,21,Saturday,6,2014-06-21,70.0,75.9,62.1,8.4,0.0
2014-10-01,27942,12.342573306611316,1,Wednesday,10,2014-10-01,63.3,66.2,60.8,8.4,0.04
2014-04-26,19899,16.160248421193693,26,Saturday,4,2014-04-26,52.0,64.0,44.6,8.2,0.7
2014-05-14,30044,12.947753295167091,14,Wednesday,5,2014-05-14,56.5,71.1,51.1,7.1,0.0
2014-01-29,10021,11.17113062568606,29,Wednesday,1,2014-01-29,18.2,23.0,12.9,8.1,0.05
2014-01-22,2451,16.576716986264106,22,Wednesday,1,2014-01-22,12.6,32.0,7.0,16.6,0.25
2014-12-20,9582,11.22143254713699,20,Saturday,12,2014-12-20,31.9,37.9,30.0,7.8,0.0
2014-12-16,16816,11.871855177608628,16,Tuesday,12,2014-12-16,41.5,48.9,36.0,5.6,0.0
2014-11-22,12682,13.606544709036427,22,Saturday,11,2014-11-22,34.3,43.0,28.0,8.8,0.0
2014-10-21,31330,13.243528034897333,21,Tuesday,10,2014-10-21,60.0,68.0,44.1,5.6,0.0
2014-11-05,30539,14.52771810908456,5,Wednesday,11,2014-11-05,61.4,69.1,55.0,9.0,0.0
2014-04-28,28557,13.4427396668651,28,Monday,4,2014-04-28,53.7,64.0,46.0,7.3,0.0
2014-05-19,31692,13.411918885943876,19,Monday,5,2014-05-19,60.4,70.0,53.1,10.5,0.0
2014-02-28,9587,11.09042453322207,28,Friday,2,2014-02-28,17.3,33.1,10.0,13.3,0.0
2014-10-31,27785,18.07044448443405,31,Friday,10,2014-10-31,49.9,57.9,45.0,9.3,0.0
2014-06-30,33597,13.798781637249354,30,Monday,6,2014-06-30,75.8,84.0,69.1,9.0,0.0
2014-07-06,23822,20.219724764223542,6,Sunday,7,2014-07-06,78.2,87.1,64.9,9.5,0.0
2014-01-18,9438,14.084099738645197,18,Saturday,1,2014-01-18,37.5,46.0,32.0,7.7,0.0
2014-08-08,34073,14.120054001702227,8,Friday,8,2014-08-08,74.0,82.9,66.0,7.1,0.0
2014-11-04,31174,13.306952909475845,4,Tuesday,11,2014-11-04,60.2,69.1,41.0,8.5,0.0
2014-02-17,4854,16.118342260678478,17,Monday,2,2014-02-17,24.4,33.1,19.0,11.2,0.0
2014-12-14,11941,13.483606900594593,14,Sunday,12,2014-12-14,40.4,45.0,35.1,11.3,0.0
2014-07-22,36886,13.627777476549364,22,Tuesday,7,2014-07-22,78.1,87.1,66.9,7.3,0.0
2014-02-07,8495,17.48243868942514,7,Friday,2,2014-02-07,28.5,33.1,21.9,8.9,0.0
2014-05-27,32936,14.420076309610558,27,Tuesday,5,2014-05-27,79.5,87.1,66.0,7.6,0.0
2014-11-18,16691,11.099698440277198,18,Tuesday,11,2014-11-18,37.1,53.1,28.0,16.2,1.0
2014-07-02,26582,12.60920234243724,2,Wednesday,7,2014-07-02,81.7,91.0,73.0,10.1,0.0
2014-10-18,24978,17.851717511410055,18,Saturday,10,2014-10-18,64.1,72.0,60.1,8.9,0.0
2014-01-25,4338,11.46690102966036,25,Saturday,1,2014-01-25,22.0,27.0,10.9,12.6,0.0
2014-11-07,25355,12.322618812857424,7,Friday,11,2014-11-07,49.6,59.0,45.0,12.9,0.21
2014-05-18,27436,17.05679520824221,18,Sunday,5,2014-05-18,60.4,70.0,53.1,7.6,0.0
2014-05-13,32847,13.422771232278944,13,Tuesday,5,2014-05-13,65.8,82.0,59.0,7.7,0.0
2014-04-23,26949,12.408973122070082,23,Wednesday,4,2014-04-23,55.6,66.0,48.0,16.0,0.0
2014-04-25,27919,13.529182635481211,25,Friday,4,2014-04-25,52.3,60.1,43.0,8.9,0.0
2014-03-24,13598,10.486559297935973,24,Monday,3,2014-03-24,28.1,42.1,21.9,12.8,0.0
2014-07-25,36384,14.157776770008793,25,Friday,7,2014-07-25,74.6,82.0,66.9,6.9,0.0
2014-12-18,19051,11.244470106556088,18,Thursday,12,2014-12-18,41.0,53.1,37.9,15.4,0.03
2014-04-02,22515,12.002125249833448,2,Wednesday,4,2014-04-02,45.6,59.0,39.0,5.7,0.0
2014-05-29,33889,13.324726312372748,29,Thursday,5,2014-05-29,55.6,63.0,51.1,9.8,0.0
2014-07-11,35000,14.030660000000005,11,Friday,7,2014-07-11,76.9,84.9,70.0,6.1,0.0
2014-12-29,13549,13.280457352326124,29,Monday,12,2014-12-29,41.3,52.0,37.9,10.0,0.1
2014-04-01,23908,12.853388684401324,1,Tuesday,4,2014-04-01,45.9,59.0,36.0,8.5,0.02
2014-06-28,28507,16.904747371990503,28,Saturday,6,2014-06-28,75.6,87.1,68.0,5.4,0.0
2014-12-13,12549,16.93230801923128,13,Saturday,12,2014-12-13,37.2,44.1,32.0,13.7,0.0
2014-09-04,36496,14.0825044753763,4,Thursday,9,2014-09-04,78.5,86.0,71.1,6.1,0.0
2014-06-17,35097,14.096376708360642,17,Tuesday,6,2014-06-17,76.7,88.0,64.0,6.7,0.0
2014-02-23,13324,15.581533323326328,23,Sunday,2,2014-02-23,48.0,55.0,37.9,5.2,0.0
2014-01-07,6267,12.101688739960638,7,Tuesday,1,2014-01-07,14.0,36.0,3.9,19.6,0.24
2014-10-19,18840,14.547722929936308,19,Sunday,10,2014-10-19,54.5,70.0,48.0,14.8,0.0
2014-07-09,34426,13.330690950638084,9,Wednesday,7,2014-07-09,79.5,93.0,72.0,10.2,0.0
